,Cast Iron,Steel,Cu,Al,EE,Concrete,Composites,Others,Nd,Dy
2020,0.0007288404693254582,0.009183955175183278,3.8376217007320594e-05,2.3427044465936858e-05,1.7431090528894412e-05,0.0002271924339527731,0.00040743615414744677,6.311869069388115e-05,2.4170441620193062e-06,2.386418394824703e-07
2021,0.0007533588501891121,0.009487367328388624,3.969776312839381e-05,2.4214354070458065e-05,1.801445482076228e-05,0.00023468077075104236,0.00042090640523164145,6.529955248276527e-05,2.496704092626959e-06,2.465069077076038e-07
2022,0.0007538648580334073,0.009488480445731431,3.97560093272491e-05,2.4230334343593674e-05,1.8025197435696943e-05,0.0002347073583920985,0.0004209945179476762,6.540594174282564e-05,2.4969279576648076e-06,2.465290206983735e-07
2023,0.0007543823802561032,0.009490400432416888,3.9818446911486995e-05,2.4248074277145766e-05,1.804084709117094e-05,0.0002348001652063231,0.0004212005786880621,6.55287536875746e-05,2.497708361460794e-06,2.4660608219166946e-07
2024,0.0007549300888926799,0.009493945357714926,3.989007880841888e-05,2.4269552121981653e-05,1.8066436666506752e-05,0.00023502540156758193,0.00042164310746479496,6.56858477889833e-05,2.4996017747132153e-06,2.4679303411745297e-07
2025,0.0007555345311183267,0.009500227619374113,3.997783627853561e-05,2.4297490564296777e-05,1.810882021523951e-05,0.00023547294296949716,0.00042248308971883146,6.590172067009529e-05,2.5033635646571265e-06,2.471644560505198e-07
2026,0.0025385492977893255,0.03189517571678557,0.00013434059972125244,8.161296871622084e-05,6.075981375373373e-05,0.0007897421810486039,0.0014170653969505674,0.00022131436686648144,8.398353519624161e-06,8.291942019878334e-07
2027,0.002540338689215763,0.031913017446222984,0.0001345976888500174,8.169433685885032e-05,6.088078928534482e-05,0.0007910035395994802,0.0014194398840402256,0.00022194008972330548,8.408955885340089e-06,8.30241032853156e-07
2028,0.002542259840524305,0.03193919437754618,0.00013489958577432977,8.179425841797805e-05,6.105259195115195e-05,0.000792947163836419,0.0014230308572410074,0.00022273808017358264,8.425292362397104e-06,8.318540075813521e-07
2029,0.0025443961556910126,0.031977088547384146,0.00013526774039159147,8.192109931667656e-05,6.129610260859286e-05,0.0007958458801700353,0.0014283273514901127,0.0002237835496586875,8.449655949932017e-06,8.342595206401679e-07
2030,0.002674268044191958,0.033009439235831536,0.00014059971551508464,8.432310163058795e-05,6.251266075508433e-05,0.00080610328143121,0.001520795582835159,0.00023550915441101692,8.484882466629732e-06,8.377375607642805e-07
2031,0.005863904735777643,0.07229532010300753,0.0003079080448888704,0.00018473910976393544,0.00013650891889265102,0.0017598116962981656,0.003320236990588447,0.0005145624723514273,1.8541680985860967e-05,1.8306750860672586e-06
2032,0.005869712729827041,0.07240768795965785,0.0003088221877773044,0.00018507080169412774,0.0001371675687615891,0.0017678880222057043,0.003335625927198322,0.000517289903448479,1.860905017050848e-05,1.8373266822317973e-06
2033,0.005876547515765851,0.07255610674077573,0.000309943367077061,0.00018548646970443242,0.00013803184709483394,0.0017786722944437454,0.003356103117966167,0.0005207587612734982,1.869900718142627e-05,1.846208436828944e-06
2034,0.005884686002067821,0.07274909944917926,0.0003113292524819496,0.00018600806064425688,0.00013915265039425375,0.0017928162313347,0.003382899771646675,0.00052516350321063,1.881698826707149e-05,1.8578570872300655e-06
2035,0.0058944199722972025,0.07299605712121879,0.0003130439949720068,0.00018665984973423894,0.00014058675413469227,0.0018110461052069581,0.0034173882087571994,0.0005307214758457452,1.8969051563657807e-05,1.8728707717384832e-06
2036,0.01046833142991579,0.15817565543540293,0.0005541657024376393,0.0003309356647873768,0.00024765367073963996,0.0031899396215025683,0.006019444971810133,0.0009351095012344778,3.347719986559097e-05,3.3053033471534696e-06
2037,0.01048262715075975,0.1588201938527033,0.0005568016464050967,0.00033194073419912004,0.000249906608984304,0.003218683783066662,0.006073785955992544,0.0009437786630499263,3.3716967026460034e-05,3.3289762988789064e-06
2038,0.01049923565270695,0.15960615538013231,0.0005599656984865296,0.000333152082668041,0.0002526618998758986,0.0032539581416657195,0.0061404277243309385,0.0009543094970802007,3.401120488517497e-05,3.358027300049489e-06
2039,0.01051843772980629,0.16054972924845876,0.0005637397344331846,0.0003345999107904866,0.00025599289271021345,0.0032966968479692096,0.00622113691213118,0.0009669852367600161,3.436770559021045e-05,3.393225693636032e-06
2040,0.011263160911913268,0.16846698203011357,0.0005957408251579518,0.0003489027186044034,0.0002648390250920224,0.003380620269682645,0.006803133948467485,0.001040611022538726,3.479445989591634e-05,3.43536043149246e-06
2041,0.019182219598827516,0.28523107721333985,0.0010077134338110248,0.0005923033520269233,0.00044368321362041454,0.005663388572812842,0.011397013097875861,0.0017434133916097126,5.852976035616463e-05,5.77881717929578e-06
2042,0.019225948694778505,0.2868672311845461,0.0010144044237347402,0.0005949093607079245,0.0004492923869470877,0.005734889032064659,0.011540937364288536,0.0017655111673829567,5.912039380258653e-05,5.837132192258315e-06
2043,0.019275219944256905,0.2887247120455874,0.0010221070972893176,0.0005979067146852455,0.00045579032609637665,0.005817767135667806,0.011707745660028204,0.0017910820141781847,5.980501273287611e-05,5.9047266699394185e-06
2044,0.019330205105789436,0.29080948337070756,0.0010309137721410875,0.0006013283963871809,0.0004632616082576292,0.005913092795853264,0.011899594701134598,0.0018204639131315272,6.0592455240569734e-05,5.982473224469638e-06
2045,0.019390986680905525,0.2931247588355411,0.0010409170190794235,0.0006052071037977696,0.00047179361911406397,0.006021973742316649,0.012118716570270945,0.0018540047327126046,6.149187180583675e-05,6.0712753106846875e-06
2046,0.021385082273748468,0.32387990373295694,0.0011515699350756862,0.0006685580754843506,0.0005240422791224008,0.006688863275157671,0.013460780395662675,0.0020593332101766604,6.819385743399258e-05,6.732982282609678e-06
2047,0.02145731217090338,0.3266527472989965,0.0011642275249897677,0.0006734413018075831,0.0005349520777842766,0.0068281101539234045,0.013741005217616118,0.0021022087630982096,6.934411322643053e-05,6.846550473276281e-06
2048,0.021534990359121167,0.3296461506609567,0.0011783274656549036,0.0006788656587398308,0.0005471692118388562,0.00698404723648384,0.014054816409317088,0.00215021977569607,7.063223925784026e-05,6.9737310039476475e-06
2049,0.02161780197817914,0.33285082825109114,0.0011939320276460367,0.0006848512550259684,0.0005607614150221623,0.00715753710651194,0.014403950585792786,0.002203633569972718,7.206536094968973e-05,7.115227388921192e-06
2050,0.02170532756506633,0.3362551213799392,0.0012110868867909695,0.0006914118012113512,0.000575782551256696,0.007349266256305864,0.014789789639770125,0.002262662413710127,7.364914910908994e-05,7.271599524004281e-06
